x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,Q_W_per_m,dP_Pa
6.965277e+00,4.889051e+00,5.459888e+00,4.348248e+00,7.762316e+00,4.538217e+00,5.886051e+00,7.361158e+00,7.445603e+00,7.517670e+00,6.582440e+00,7.502892e+00,6.457230e+00,6.050724e+00,7.350931e+00,5.019539e+00,5.394632e+00,6.619018e+00,3.970420e-01,3.070365e-01,4.727496e-01,3.800173e-01,3.985188e-01,3.920940e-01,4.806104e-01,3.088041e-01,4.194749e-01,4.931363e-01,4.862297e-01,4.535800e-01,3.824439e-01,4.475085e-01,3.957118e-01,3.157980e-01,4.042542e-01,4.650920e-01,1.306424e+04,8.150326e+03
5.296056e+00,6.709171e+00,6.471261e+00,7.044735e+00,4.064328e+00,7.400482e+00,6.392913e+00,4.282449e+00,4.448564e+00,4.974435e+00,4.768068e+00,4.207906e+00,4.092054e+00,5.217329e+00,5.223582e+00,7.749729e+00,6.502563e+00,4.357588e+00,4.396240e-01,4.009079e-01,3.698204e-01,4.184024e-01,4.369833e-01,4.175148e-01,3.140389e-01,4.035371e-01,3.954337e-01,3.007689e-01,3.128961e-01,3.161416e-01,4.094455e-01,3.364945e-01,4.480260e-01,4.458718e-01,3.422939e-01,3.438479e-01,1.353567e+04,1.108858e+04
5.673264e+00,4.382795e+00,7.012650e+00,7.633792e+00,4.941538e+00,6.136118e+00,5.122850e+00,7.644199e+00,7.761626e+00,6.078627e+00,6.324403e+00,4.883635e+00,6.937461e+00,4.730395e+00,5.588806e+00,7.335167e+00,6.432339e+00,4.861345e+00,3.613132e-01,3.624637e-01,4.269834e-01,4.821184e-01,3.543814e-01,4.428975e-01,3.409427e-01,3.272286e-01,4.400071e-01,4.152145e-01,4.233004e-01,3.584447e-01,3.550180e-01,4.787360e-01,4.188703e-01,3.499930e-01,4.736049e-01,4.329978e-01,1.314726e+04,8.881649e+03
6.064655e+00,6.218417e+00,4.055218e+00,4.937825e+00,7.134161e+00,5.803073e+00,6.598431e+00,4.690681e+00,4.758788e+00,5.413356e+00,4.010605e+00,7.342548e+00,4.552257e+00,7.506432e+00,7.962186e+00,5.934131e+00,5.543162e+00,6.099552e+00,4.007639e-01,4.561406e-01,3.303030e-01,3.195270e-01,4.162831e-01,3.667078e-01,4.521429e-01,4.352345e-01,3.640617e-01,3.786755e-01,3.773846e-01,4.210555e-01,4.281140e-01,3.927281e-01,3.748919e-01,4.136301e-01,3.854676e-01,3.510193e-01,1.309655e+04,8.652453e+03
7.077263e+00,5.673442e+00,6.524322e+00,6.113312e+00,6.695851e+00,4.153773e+00,4.172410e+00,5.665644e+00,5.503247e+00,4.452271e+00,5.218942e+00,6.774713e+00,7.733457e+00,5.599376e+00,6.813486e+00,6.274957e+00,4.730858e+00,5.563993e+00,4.571652e-01,3.396437e-01,4.954787e-01,3.541557e-01,3.319714e-01,4.742833e-01,3.699213e-01,4.913087e-01,4.880136e-01,3.265326e-01,4.678100e-01,4.968537e-01,3.053503e-01,4.004274e-01,4.573500e-01,4.980290e-01,3.150005e-01,3.119360e-01,1.333353e+04,9.736591e+03
4.683858e+00,7.978306e+00,5.543552e+00,5.309928e+00,5.380671e+00,7.781543e+00,7.665571e+00,6.743621e+00,6.500287e+00,7.055563e+00,7.412941e+00,5.452505e+00,5.849091e+00,6.633516e+00,4.690103e+00,4.986539e+00,7.369996e+00,7.334426e+00,3.059895e-01,4.457711e-01,3.987980e-01,4.411734e-01,4.950209e-01,3.473612e-01,4.372375e-01,3.962033e-01,3.143629e-01,4.673680e-01,3.313157e-01,3.341959e-01,4.775669e-01,3.148105e-01,3.113877e-01,3.655938e-01,4.253043e-01,4.782912e-01,1.329913e+04,8.705363e+03
4.589351e+00,5.591474e+00,7.756357e+00,7.418033e+00,7.551616e+00,5.939707e+00,6.764770e+00,5.607283e+00,6.113249e+00,4.148689e+00,7.279980e+00,4.519704e+00,6.037505e+00,6.339332e+00,6.299774e+00,7.097743e+00,7.967190e+00,6.661914e+00,4.680108e-01,3.225941e-01,3.119198e-01,4.062614e-01,4.881338e-01,3.725286e-01,3.347826e-01,4.798259e-01,3.009904e-01,4.705866e-01,3.679616e-01,4.183426e-01,3.429058e-01,3.549808e-01,3.311945e-01,4.563116e-01,4.314774e-01,4.134964e-01,1.357417e+04,8.851015e+03
7.164208e+00,7.755832e+00,4.799796e+00,4.223898e+00,4.368748e+00,6.124485e+00,5.271578e+00,6.559764e+00,5.110287e+00,7.358903e+00,5.086276e+00,7.189691e+00,4.418033e+00,5.427748e+00,4.173215e+00,5.640319e+00,4.071177e+00,4.424043e+00,3.199601e-01,4.162219e-01,4.085991e-01,3.952201e-01,3.261830e-01,4.495004e-01,4.705681e-01,3.827597e-01,4.777793e-01,3.356104e-01,4.313594e-01,3.556829e-01,4.652200e-01,4.657014e-01,4.750677e-01,3.801629e-01,3.211742e-01,3.954810e-01,1.334908e+04,1.092978e+04
6.161191e+00,4.355265e+00,6.268133e+00,6.829195e+00,5.805134e+00,7.957362e+00,7.939818e+00,7.585868e+00,4.370376e+00,6.257701e+00,4.174504e+00,6.630571e+00,7.365835e+00,7.458342e+00,5.040140e+00,6.041676e+00,5.133507e+00,7.896789e+00,3.627845e-01,3.762750e-01,3.687453e-01,3.283648e-01,4.232190e-01,3.415395e-01,3.512279e-01,3.375704e-01,3.522257e-01,3.819049e-01,3.233560e-01,3.299205e-01,3.924747e-01,3.266728e-01,3.926844e-01,3.082633e-01,3.791480e-01,3.408141e-01,1.318024e+04,8.161818e+03
5.584320e+00,6.050389e+00,5.288018e+00,5.523734e+00,6.114467e+00,4.102954e+00,4.464206e+00,4.506854e+00,7.367537e+00,5.234524e+00,6.488627e+00,5.081695e+00,5.246987e+00,4.304860e+00,7.416696e+00,4.688553e+00,6.779481e+00,5.126691e+00,4.241103e-01,4.824523e-01,4.654241e-01,4.669330e-01,3.601210e-01,4.676813e-01,4.431777e-01,4.498686e-01,4.250593e-01,4.243028e-01,4.775245e-01,4.925294e-01,4.154730e-01,4.377844e-01,4.385534e-01,4.282115e-01,4.672848e-01,4.744528e-01,1.259812e+04,9.187262e+03
5.445383e+00,4.846018e+00,4.195832e+00,5.184095e+00,6.985150e+00,5.367273e+00,7.051525e+00,7.427331e+00,4.930574e+00,7.817834e+00,4.916910e+00,5.765217e+00,7.778675e+00,5.762978e+00,7.770199e+00,4.353123e+00,6.162203e+00,5.653886e+00,3.766131e-01,3.307264e-01,3.315705e-01,4.337832e-01,4.298629e-01,4.922923e-01,4.147100e-01,3.199516e-01,3.820351e-01,3.098421e-01,3.862606e-01,4.313183e-01,3.700848e-01,3.954209e-01,4.156475e-01,3.260456e-01,3.484738e-01,3.604007e-01,1.316136e+04,8.627862e+03
6.807901e+00,6.556645e+00,7.247037e+00,6.490075e+00,5.185093e+00,6.692552e+00,4.544694e+00,4.474119e+00,7.933533e+00,4.674513e+00,6.730475e+00,6.462427e+00,5.647627e+00,6.968936e+00,5.647491e+00,6.877076e+00,5.797474e+00,7.385135e+00,4.348202e-01,4.370981e-01,4.345012e-01,3.709842e-01,3.933270e-01,3.169197e-01,3.781312e-01,4.174144e-01,4.092148e-01,4.963503e-01,4.130602e-01,3.938788e-01,4.469888e-01,4.815264e-01,3.656147e-01,4.123818e-01,4.104347e-01,4.297893e-01,1.327839e+04,9.189699e+03
7.803113e+00,5.082227e+00,5.715438e+00,4.564008e+00,4.746478e+00,7.357431e+00,6.243665e+00,5.390259e+00,6.672229e+00,5.713705e+00,7.506746e+00,7.904345e+00,6.575829e+00,4.878313e+00,4.514902e+00,5.288218e+00,4.985147e+00,4.920011e+00,4.791028e-01,3.704041e-01,3.881549e-01,3.058205e-01,4.588337e-01,4.249019e-01,4.998166e-01,4.622680e-01,3.332902e-01,4.485055e-01,3.292511e-01,3.196297e-01,3.195315e-01,3.237541e-01,4.541275e-01,4.779822e-01,4.898875e-01,4.813830e-01,1.320459e+04,9.703608e+03
4.442610e+00,7.262089e+00,6.727434e+00,7.758661e+00,7.423001e+00,4.706269e+00,5.719254e+00,6.468053e+00,5.675066e+00,6.794010e+00,5.812515e+00,4.320434e+00,4.945135e+00,7.857540e+00,6.887614e+00,7.949813e+00,7.099914e+00,6.181533e+00,3.341833e-01,4.642281e-01,4.910852e-01,4.926307e-01,3.203208e-01,3.971367e-01,3.070978e-01,3.503422e-01,4.565146e-01,3.577007e-01,4.716292e-01,4.571169e-01,4.973151e-01,4.094686e-01,3.021103e-01,3.604456e-01,3.502884e-01,3.026210e-01,1.320616e+04,8.444257e+03
4.070755e+00,4.087442e+00,5.805793e+00,6.194770e+00,4.244236e+00,4.425273e+00,7.379346e+00,7.155560e+00,4.614247e+00,5.348487e+00,5.714691e+00,4.821492e+00,5.969522e+00,4.596315e+00,5.372957e+00,4.160259e+00,5.348995e+00,5.400517e+00,3.915548e-01,3.996625e-01,3.490118e-01,3.562729e-01,4.676441e-01,4.817165e-01,3.921670e-01,4.999968e-01,4.993696e-01,4.831202e-01,4.057969e-01,3.100768e-01,3.571621e-01,4.288087e-01,3.453423e-01,3.383306e-01,3.067421e-01,4.969977e-01,1.276916e+04,1.042275e+04
7.682788e+00,6.251805e+00,6.763058e+00,5.388811e+00,7.929057e+00,7.513919e+00,4.903764e+00,4.202767e+00,7.617085e+00,6.143663e+00,7.903550e+00,7.405419e+00,7.604237e+00,7.640483e+00,7.248292e+00,6.577767e+00,6.738141e+00,7.638511e+00,4.466367e-01,4.935344e-01,4.460829e-01,4.452317e-01,3.061327e-01,3.086509e-01,4.024884e-01,3.876864e-01,3.234232e-01,3.231744e-01,3.950865e-01,4.725392e-01,4.349451e-01,3.426546e-01,4.983955e-01,4.247064e-01,4.468319e-01,3.182419e-01,1.310309e+04,6.523026e+03
6.677757e+00,5.859296e+00,4.294137e+00,7.557104e+00,6.490932e+00,6.411555e+00,6.321485e+00,5.161611e+00,6.871375e+00,7.245585e+00,6.867027e+00,6.961596e+00,4.672061e+00,5.731011e+00,6.099632e+00,5.229128e+00,7.550339e+00,4.165658e+00,4.893566e-01,3.022310e-01,3.796989e-01,4.783529e-01,4.467844e-01,4.010906e-01,3.194779e-01,3.326316e-01,4.474019e-01,3.694691e-01,4.597271e-01,4.483027e-01,3.075184e-01,4.505012e-01,3.838100e-01,4.903068e-01,4.544084e-01,3.697867e-01,1.329430e+04,8.895906e+03
5.067738e+00,7.554416e+00,7.274708e+00,4.862475e+00,5.683553e+00,5.523761e+00,5.828324e+00,6.239824e+00,5.874335e+00,4.262448e+00,4.548089e+00,5.264404e+00,6.806914e+00,6.501909e+00,4.474294e+00,7.501074e+00,4.411170e+00,6.935878e+00,3.475619e-01,4.085547e-01,4.767697e-01,3.169209e-01,3.833446e-01,3.772926e-01,4.861104e-01,4.297098e-01,3.737506e-01,4.368363e-01,3.395907e-01,3.858872e-01,4.844229e-01,3.647374e-01,4.349522e-01,3.727306e-01,3.929332e-01,4.391692e-01,1.356310e+04,9.791679e+03
5.963961e+00,5.350049e+00,6.241375e+00,4.460825e+00,5.310581e+00,4.758966e+00,6.687195e+00,5.819362e+00,6.437387e+00,6.681572e+00,6.108943e+00,5.580617e+00,4.214787e+00,7.051344e+00,4.839540e+00,7.415606e+00,4.528448e+00,6.408667e+00,4.501402e-01,3.532675e-01,3.199853e-01,3.837713e-01,4.003033e-01,3.518942e-01,4.591093e-01,3.002750e-01,4.183248e-01,3.473756e-01,4.499994e-01,3.402647e-01,3.300442e-01,4.192493e-01,4.077253e-01,4.690022e-01,4.241222e-01,3.251903e-01,1.354911e+04,9.379791e+03
6.289309e+00,7.060673e+00,5.190751e+00,7.154996e+00,6.612591e+00,7.175858e+00,5.162753e+00,6.773376e+00,5.434548e+00,5.826338e+00,4.290425e+00,6.129511e+00,6.329614e+00,4.212803e+00,6.711032e+00,5.814628e+00,7.386371e+00,4.677296e+00,3.114646e-01,4.593951e-01,4.233050e-01,4.209722e-01,3.634256e-01,4.264856e-01,3.480434e-01,4.121887e-01,3.919879e-01,4.589145e-01,3.508842e-01,4.778984e-01,4.530420e-01,3.084794e-01,3.610125e-01,3.928628e-01,3.356950e-01,4.588351e-01,1.330818e+04,8.938684e+03
7.286536e+00,4.578196e+00,7.721897e+00,5.791910e+00,7.049466e+00,6.780496e+00,7.612243e+00,7.872256e+00,4.179042e+00,4.787404e+00,5.440966e+00,7.690508e+00,5.385788e+00,6.182365e+00,7.562855e+00,6.475765e+00,6.324172e+00,7.142557e+00,3.558502e-01,3.448387e-01,3.509136e-01,4.558319e-01,4.852189e-01,3.340368e-01,4.302711e-01,4.674816e-01,4.663372e-01,4.110695e-01,4.913305e-01,4.021478e-01,3.802783e-01,4.975819e-01,4.692763e-01,3.209632e-01,3.655454e-01,4.041194e-01,1.325767e+04,9.664058e+03
4.959173e+00,6.758061e+00,4.710235e+00,6.597411e+00,4.874897e+00,5.158204e+00,4.105381e+00,4.794776e+00,7.176082e+00,7.704624e+00,7.130277e+00,4.020538e+00,7.001452e+00,5.085721e+00,5.941367e+00,4.762291e+00,5.716271e+00,5.880913e+00,4.078012e-01,4.385162e-01,4.542329e-01,3.426423e-01,3.471454e-01,4.563333e-01,3.628206e-01,3.700309e-01,3.422954e-01,3.952343e-01,3.079875e-01,3.644641e-01,4.025931e-01,3.864218e-01,3.244859e-01,4.409022e-01,4.755531e-01,3.860979e-01,1.295724e+04,8.608171e+03
4.885515e+00,5.482576e+00,5.429335e+00,7.867970e+00,6.808921e+00,5.570975e+00,7.883308e+00,4.126111e+00,5.037369e+00,4.695438e+00,6.890595e+00,7.289447e+00,5.329131e+00,7.077926e+00,4.576282e+00,7.457603e+00,5.825081e+00,4.200851e+00,3.371253e-01,4.215023e-01,4.970761e-01,4.594312e-01,3.871001e-01,3.298862e-01,4.963241e-01,4.950005e-01,3.061673e-01,3.410932e-01,3.574099e-01,3.239560e-01,4.051072e-01,4.358236e-01,4.141956e-01,3.237760e-01,3.222607e-01,4.851111e-01,1.295757e+04,8.755351e+03
7.368762e+00,7.178207e+00,6.378771e+00,4.548434e+00,5.110437e+00,6.489837e+00,4.392115e+00,7.204873e+00,6.036485e+00,7.812399e+00,4.696364e+00,4.998503e+00,7.214297e+00,4.158879e+00,6.950882e+00,5.811695e+00,6.213286e+00,6.963254e+00,4.757948e-01,3.153744e-01,3.937552e-01,3.483898e-01,4.485868e-01,4.545266e-01,3.106364e-01,3.924626e-01,4.790492e-01,4.526015e-01,4.434643e-01,4.613944e-01,3.774220e-01,3.497182e-01,3.670421e-01,4.381868e-01,4.368614e-01,3.058608e-01,1.368686e+04,1.040748e+04
6.363974e+00,4.711219e+00,4.909853e+00,6.380637e+00,4.547830e+00,7.592506e+00,6.818121e+00,6.182698e+00,7.295840e+00,6.835463e+00,5.535134e+00,5.431631e+00,4.001942e+00,6.189352e+00,7.833930e+00,6.400567e+00,7.025577e+00,5.498203e+00,4.319024e-01,4.803213e-01,4.289016e-01,3.752907e-01,3.015966e-01,3.622944e-01,4.174705e-01,3.372178e-01,3.534946e-01,4.047550e-01,3.018706e-01,4.372063e-01,4.548736e-01,4.575151e-01,4.526512e-01,4.725876e-01,4.636593e-01,3.574546e-01,1.251505e+04,7.514147e+03
5.882742e+00,6.875099e+00,7.898252e+00,5.199768e+00,7.372778e+00,4.472182e+00,5.340602e+00,5.230455e+00,4.294833e+00,5.656518e+00,7.848700e+00,6.859307e+00,6.386270e+00,5.043575e+00,5.709325e+00,4.860929e+00,4.887410e+00,7.728380e+00,3.799454e-01,3.866441e-01,3.255802e-01,4.138590e-01,4.650611e-01,4.345421e-01,3.754229e-01,4.252941e-01,4.302341e-01,3.889503e-01,4.974442e-01,3.997179e-01,3.278713e-01,3.718006e-01,3.036110e-01,3.893756e-01,3.766938e-01,4.273315e-01,1.373732e+04,1.032034e+04
5.025055e+00,4.204902e+00,6.618810e+00,5.601922e+00,7.742449e+00,5.237279e+00,6.175159e+00,6.837337e+00,7.981793e+00,7.270596e+00,5.308233e+00,6.050648e+00,4.603746e+00,4.525360e+00,5.101823e+00,4.212014e+00,4.051383e+00,7.240187e+00,4.207776e-01,4.251773e-01,4.714143e-01,4.868645e-01,3.449532e-01,4.099284e-01,3.539881e-01,3.048741e-01,3.872106e-01,4.768363e-01,3.889903e-01,3.263855e-01,4.826891e-01,4.137487e-01,3.263704e-01,4.931042e-01,4.080048e-01,3.382060e-01,1.260672e+04,8.126270e+03
6.729434e+00,6.384285e+00,5.576013e+00,6.782272e+00,4.426787e+00,6.827894e+00,5.666360e+00,5.759307e+00,4.982679e+00,4.221507e+00,7.122356e+00,5.724425e+00,6.969040e+00,7.738779e+00,7.480396e+00,6.549451e+00,7.908295e+00,5.970734e+00,3.657019e-01,3.313055e-01,3.743448e-01,3.240656e-01,4.818547e-01,3.869116e-01,4.404690e-01,4.078089e-01,4.104830e-01,3.168599e-01,4.118840e-01,4.890432e-01,3.095936e-01,3.030281e-01,4.798674e-01,3.700302e-01,3.448727e-01,4.715517e-01,1.357740e+04,8.805757e+03
7.726417e+00,5.976259e+00,7.107157e+00,4.145840e+00,5.989180e+00,7.223561e+00,7.123159e+00,4.847018e+00,5.724547e+00,5.135454e+00,6.148084e+00,4.158467e+00,5.807398e+00,5.648278e+00,6.362950e+00,5.148079e+00,6.846006e+00,6.443789e+00,3.232684e-01,4.729995e-01,4.029986e-01,3.526456e-01,3.663999e-01,4.791285e-01,3.312897e-01,4.625227e-01,3.345608e-01,3.631561e-01,3.460472e-01,4.132442e-01,4.323332e-01,4.920809e-01,3.879336e-01,3.419310e-01,3.556480e-01,4.168850e-01,1.337170e+04,9.449754e+03
4.020024e+00,7.687393e+00,4.087668e+00,7.464856e+00,6.181306e+00,4.837736e+00,4.600685e+00,7.800483e+00,6.725555e+00,6.372505e+00,4.454380e+00,7.613610e+00,7.672550e+00,6.619800e+00,4.234381e+00,7.621189e+00,5.239055e+00,4.704609e+00,4.650692e-01,3.666756e-01,3.059288e-01,4.394558e-01,4.044495e-01,3.052817e-01,4.741064e-01,3.748185e-01,4.616908e-01,4.305539e-01,4.532678e-01,3.506334e-01,3.601162e-01,3.809693e-01,4.433286e-01,4.212039e-01,4.909497e-01,3.991626e-01,1.345104e+04,9.275142e+03
4.400202e+00,4.978552e+00,7.382816e+00,6.519211e+00,5.486901e+00,4.056236e+00,6.253834e+00,6.612990e+00,7.532525e+00,5.801487e+00,4.072864e+00,7.114734e+00,6.648110e+00,5.865305e+00,7.500991e+00,4.270112e+00,7.492050e+00,7.986596e+00,4.107189e-01,4.945285e-01,4.607304e-01,3.094432e-01,3.571497e-01,4.141108e-01,4.267324e-01,4.752270e-01,4.949738e-01,3.036268e-01,4.194648e-01,4.040723e-01,4.947511e-01,3.619954e-01,4.123525e-01,4.807950e-01,4.473323e-01,4.012679e-01,1.268627e+04,8.224225e+03
7.854089e+00,6.674172e+00,4.434082e+00,5.838844e+00,6.687338e+00,7.879576e+00,5.776285e+00,5.534526e+00,4.533533e+00,6.690908e+00,6.262175e+00,4.659606e+00,4.779164e+00,6.901768e+00,5.877607e+00,6.999150e+00,4.595086e+00,5.224314e+00,3.525180e-01,3.881565e-01,3.578017e-01,4.984020e-01,4.190758e-01,3.886893e-01,3.663132e-01,3.871384e-01,3.213722e-01,4.901655e-01,3.798471e-01,3.664375e-01,3.225346e-01,4.727653e-01,3.564097e-01,3.577302e-01,3.123200e-01,3.835394e-01,1.344810e+04,8.917042e+03
6.851316e+00,5.215242e+00,6.902417e+00,7.233051e+00,7.248267e+00,6.046394e+00,7.451833e+00,4.571799e+00,5.790995e+00,7.667098e+00,7.475216e+00,5.223531e+00,7.944644e+00,4.992417e+00,4.776302e+00,5.338028e+00,5.657261e+00,6.689229e+00,3.085226e-01,4.044600e-01,4.164175e-01,4.252792e-01,3.283722e-01,4.968333e-01,4.618176e-01,3.425297e-01,4.453515e-01,4.423192e-01,4.655849e-01,3.406259e-01,4.453048e-01,3.336870e-01,4.738303e-01,3.296310e-01,3.887219e-01,3.288238e-01,1.346873e+04,9.218965e+03
5.395414e+00,7.379134e+00,5.914475e+00,4.414006e+00,4.925272e+00,5.893294e+00,4.960610e+00,7.524829e+00,6.791881e+00,4.840691e+00,5.156698e+00,6.549767e+00,5.575347e+00,7.770777e+00,6.649681e+00,7.923443e+00,6.304247e+00,4.459174e+00,4.534482e-01,3.106363e-01,3.134885e-01,3.638472e-01,4.914950e-01,3.191168e-01,3.452829e-01,4.450799e-01,3.693572e-01,3.514839e-01,3.352926e-01,4.783084e-01,3.722087e-01,4.448472e-01,3.199075e-01,4.088947e-01,4.521506e-01,4.621757e-01,1.366582e+04,9.712391e+03
5.510387e+00,5.708925e+00,4.568398e+00,4.753171e+00,4.053251e+00,4.628667e+00,7.554878e+00,4.417962e+00,5.478825e+00,6.228085e+00,7.748801e+00,6.358173e+00,7.418524e+00,6.281379e+00,6.038434e+00,7.024506e+00,6.640275e+00,4.947382e+00,3.442536e-01,4.525416e-01,4.832665e-01,3.368530e-01,3.248538e-01,3.445179e-01,3.221865e-01,3.249467e-01,4.139306e-01,4.643698e-01,4.253859e-01,4.455886e-01,4.172548e-01,3.899206e-01,3.469880e-01,3.110608e-01,3.334617e-01,3.730745e-01,1.279458e+04,8.557006e+03
